,COD,NOME,ÁREA,C.C,DATA,HORA
1268,20.2530589093267,,,8114,10/01/25,0 days 12:36:00
1269,177.053642330443,,,8114,11/01/25,0 days 12:36:00
1270,46.6659914107447,,,8115,12/01/25,0 days 12:36:00
1271,48.3430029981363,,,6515,13/01/25,0 days 12:36:00
1272,104.103638278908,,,8115,14/01/25,0 days 12:38:00.001000
1273,56.7280609350944,,,6914,15/01/25,0 days 12:38:00.001000
1274,115.423466493801,,,8115,16/01/25,0 days 12:40:00.002000
1275,104.522891175756,,,8115,17/01/25,0 days 12:40:59.998000
1276,58.405072522486,,,8115,18/01/25,0 days 12:40:59.998000
1277,48.7622558949842,,,6515,19/01/25,0 days 12:40:59.998000
1278,43.3119682359614,,,8121,20/01/25,0 days 12:42:00.003000
1279,116.261972287497,,,6515,21/01/25,0 days 12:42:00.003000
1280,57.5665667287902,,,8115,22/01/25,0 days 12:42:59.999000
1281,121.293007049672,,,8114,23/01/25,0 days 12:42:59.999000
1282,141.417146098371,,,8115,30/01/25,0 days 12:42:59.999000
1283,30.7343813305243,,,8114,31/01/25,0 days 12:44:00.004000
1284,20.6723118061746,,,8114,30/01/25,0 days 12:45:59.996000
1285,177.472895227291,,,8114,31/01/25,0 days 12:45:59.996000
1286,24.4455878778057,,,8115,29/01/25,0 days 12:45:59.996000
1287,175.376630743052,,,8114,30/01/25,0 days 12:45:59.996000
1288,37.0231747832429,,,8114,29/01/25,0 days 12:47:00.001000
1289,130.935823677174,,,8115,31/01/25,0 days 12:47:00.001000
1290,118.358236771736,,,8115,31/01/25,0 days 12:47:00.001000
1291,64.6938659752046,,,8115,31/01/25,0 days 12:47:59.997000
1292,42.0542095454177,,,8115,01/01/25,0 days 12:47:59.997000
1293,38.7001863706345,,,8115,02/01/25,0 days 12:47:59.997000
1294,187.534964751641,,,6915,03/01/25,0 days 12:47:59.997000
1295,70.5634065310753,,,8115,04/01/25,0 days 12:49:00.002000
1296,73.0789239121627,,,8115,05/01/25,0 days 12:49:00.002000
1297,187.954217648489,,,6915,06/01/25,0 days 12:49:00.002000
1298,18.1567944250871,,,8115,07/01/25,0 days 12:49:59.998000
1299,127.58180050239,,,8114,08/01/25,0 days 12:49:59.998000
1300,58.8243254193339,,,8115,09/01/25,0 days 12:49:59.998000
1301,184.180941576858,,,8115,10/01/25,0 days 12:49:59.998000
1302,118.777489668584,,,8115,11/01/25,0 days 12:49:59.998000
1303,116.681225184345,,,6515,12/01/25,0 days 12:51:00.003000
1304,180.826918402074,,,8121,13/01/25,0 days 12:51:59.999000
1305,37.4424276800908,,,8114,14/01/25,0 days 12:53:00.004000
1306,8.0,,,8515,15/01/25,0 days 12:53:00.004000
1307,182.923182886314,,,6515,16/01/25,0 days 12:53:00.004000
1308,132.612835264565,,,8115,17/01/25,0 days 12:54:00
1309,192.565999513816,,,8114,18/01/25,0 days 12:54:00
1310,25.7033465683494,,,8115,19/01/25,0 days 12:54:00
1311,145.60967506685,,,8115,20/01/25,0 days 12:54:00
1312,148.125192447938,,,6515,21/01/25,0 days 12:54:00
1313,75.5944412932502,,,8103,22/01/25,0 days 12:54:59.996000
1314,26.5418523620452,,,8115,23/01/25,0 days 12:56:59.997000
1315,128.001053399238,,,8114,30/01/25,0 days 12:56:59.997000
1316,151.479215622721,,,8115,31/01/25,0 days 12:58:00.002000
1317,102.845879588364,,,8110,30/01/25,0 days 12:58:00.002000
1318,62.5976014909651,,,8115,31/01/25,0 days 13:00:59.999000
1319,70.9826594279232,,,8115,29/01/25,0 days 13:02:00.004000
1320,119.196742565432,,,8115,30/01/25,0 days 13:02:00.004000
1321,148.544445344786,,,6515,29/01/25,0 days 13:02:00.004000
1322,183.342435783162,,,6515,31/01/25,0 days 13:02:00.004000
1323,37.8616805769387,,,8114,31/01/25,0 days 13:03:00
1324,65.1131188720525,,,8115,31/01/25,0 days 13:03:00
1325,141.836398995219,,,8115,01/01/25,0 days 13:03:59.996000
1326,76.0136941900981,,,8103,02/01/25,0 days 13:03:59.996000
1327,13.0,,,8110,03/01/25,0 days 13:03:59.996000
1328,156.090997488048,,,8114,04/01/25,0 days 13:03:59.996000
1329,42.4734624422656,,,8115,05/01/25,0 days 13:05:59.997000
1330,164.056802528158,,,8115,06/01/25,0 days 13:05:59.997000
1331,96.1378332387975,,,8115,07/01/25,0 days 13:05:59.997000
1332,131.355076574021,,,8115,08/01/25,0 days 13:07:59.998000
1333,27.7996110525889,,,8115,09/01/25,0 days 13:07:59.998000
1334,39.1194392674824,,,8115,10/01/25,0 days 13:07:59.998000
1335,184.600194473705,,,8115,11/01/25,0 days 13:07:59.998000
1336,158.606514869135,,,8115,12/01/25,0 days 13:09:00.003000
1337,34.0884045053075,,,8121,13/01/25,0 days 13:09:00.003000
1338,28.2188639494369,,,8115,14/01/25,0 days 13:09:00.003000
1339,105.780649866299,,,8115,15/01/25,0 days 13:09:00.003000
1340,31.1536342273722,,,8114,16/01/25,0 days 13:09:59.999000
1341,103.265132485212,,,8110,17/01/25,0 days 13:11:00.004000
1342,75.1751883964022,,,6910,18/01/25,0 days 13:11:00.004000
1343,44.5697269265052,,,8115,19/01/25,0 days 13:12:00
1344,96.5570861356454,,,8115,20/01/25,0 days 13:12:00
1345,33.6691516084596,,,8115,21/01/25,0 days 13:12:00
1346,34.5076574021554,,,8121,22/01/25,0 days 13:14:00.001000
1347,96.9763390324933,,,8115,23/01/25,0 days 13:14:59.997000
1348,82.3024876428166,,,8114,30/01/25,0 days 13:14:59.997000
1349,94.4608216514059,,,6515,31/01/25,0 days 13:16:00.002000
1350,126.743294708695,,,6911,30/01/25,0 days 13:18:00.003000
